Review_Id,outlet_product_id_,customer_id_, Review,negative,neutral,positive,sentiment,rev
963,581,52,She was quite disappointed although some blame needs to be placed at her door.,50.2,49.8,0.0,neg,quite disappointed although blame needs placed door 
964,1047,52,After all the rave reviews I couldn't wait to eat here......what a disappointment!,31.0,69.0,0.0,neu,rave reviews could nt wait eat  disappointment 
965,693,52,Del Taco is pretty nasty and should be avoided if possible.,45.5,30.3,24.2,neg,Del Taco pretty nasty avoided possible 
966,680,52,It's NOT hard to make a decent hamburger.,21.9,78.10000000000001,0.0,neu,s hard make decent hamburger 
967,281,52,But I don't like it.,51.3,48.7,0.0,neg,nt like 
968,1050,52,Hell no will I go back,69.69999999999999,30.3,0.0,neg,Hell go back
969,690,52,We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.,0.0,80.5,19.5,neu,ve gotten much better service pizza place next door services received restaurant 
970,681,52,"I don't know what the big deal is about this place, but I won't be back ""ya'all"".",0.0,100.0,0.0,neu,nt know big deal place  wo nt back  yaall  
971,683,52,I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.,0.0,90.2,9.8,neu,immediately said wanted talk manager want talk guy shots fireball behind bar 
972,201,52,The ambiance isn't much better.,37.6,62.4,0.0,neu,ambiance nt much better 
973,1051,52,"Unfortunately, it only set us up for disapppointment with our entrees.",28.6,71.39999999999999,0.0,neu,Unfortunately  set us disapppointment entrees 
974,206,52,The food wasn't good.,44.5,55.50000000000001,0.0,neu,food nt good 
975,1041,52,"Your servers suck, wait, correction, our server Heimer sucked.",39.6,60.4,0.0,neu,servers suck  wait  correction  server Heimer sucked 
976,210,52,What happened next was pretty....off putting.,0.0,61.0,39.0,neu,happened next pretty  putting 
977,435,53,"too bad cause I know it's family owned, I really wanted to like this place.",21.5,61.4,17.1,neu,bad cause know s family owned  really wanted like place 
978,697,53,Overpriced for what you are getting.,0.0,100.0,0.0,neu,Overpriced getting 
979,523,53,I vomited in the bathroom mid lunch.,0.0,100.0,0.0,neu,vomited bathroom mid lunch 
980,343,53,"I kept looking at the time and it had soon become 35 minutes, yet still no food.",0.0,100.0,0.0,neu,kept looking time soon become 35 minutes  yet still food 
981,345,53,"I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.",0.0,73.2,26.8,neu,places eat circumstances would ever return  tops list 
982,152,53,We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.,19.7,80.30000000000001,0.0,neu,started tuna sashimi brownish color obviously nt fresh 
983,446,53,Food was below average.,0.0,100.0,0.0,neu,Food average 
984,701,53,It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.,0.0,81.3,18.7,neu,sure beat nachos movies would expect little bit coming restaurant 
985,152,53,"All in all, Ha Long Bay was a bit of a flop.",24.5,51.0,24.5,neu, Ha Long Bay bit flop 
986,512,53,The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).,14.499999999999998,69.89999999999999,15.6,neu,problem charge  1199 sandwich bigger Subway sub  offers better amount vegetables  
987,523,53,Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.,0.0,100.0,0.0,neu,Shrimp unwrapped  live 12 mile Brushfire  literally ice cold 
988,161,53,"It lacked flavor, seemed undercooked, and dry.",0.0,100.0,0.0,neu,lacked flavor  seemed undercooked  dry 
989,345,53,It really is impressive that the place hasn't closed down.,0.0,58.2,41.8,neu,really impressive place nt closed 
990,524,53,I would avoid this place if you are staying in the Mirage.,30.6,69.39999999999999,0.0,neu,would avoid place staying Mirage 
991,353,53,The refried beans that came with my meal were dried out and crusty and the food was bland.,0.0,100.0,0.0,neu,refried beans came meal dried crusty food bland 
992,147,53,Spend your money and time some place else.,0.0,100.0,0.0,neu,Spend money time place else 
993,447,53,A lady at the table next to us found a live green caterpillar In her salad.,0.0,100.0,0.0,neu,lady table next us found live green caterpillar salad 
994,147,53,the presentation of the food was awful.,50.0,50.0,0.0,neg,presentation food awful 
995,150,53,I can't tell you how disappointed I was.,0.0,61.0,39.0,neu,ca nt tell disappointed 
996,340,53,I think food should have flavor and texture and both were lacking.,0.0,100.0,0.0,neu,think food flavor texture lacking 
997,701,53,Appetite instantly gone.,0.0,100.0,0.0,neu,Appetite instantly gone 
998,347,53,Overall I was not impressed and would not go back.,0.0,61.7,38.3,neu,Overall impressed would go back 
999,151,53,"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0.0,100.0,0.0,neu,whole experience underwhelming  think ll go Ninja Sushi next time 
1000,355,54,"Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.",0.0,84.2,15.8,neu, nt wasted enough life  poured salt wound drawing time took bring check 
